window,electrode,term,beta,se,t,p,n_subjects,n_obs,random_effects,converged,llf,aic,bic
cue_target,P6,group[T.experimental]:f,0.001773370886815672,0.014393494566368554,0.12320641652648286,0.901943644630577,70,5384,1 + f,True,2219.5942943287846,-4415.188588657569,-4336.094346201675
cue_target,P6,f2,-0.023079528805273912,0.020426506462664057,-1.1298813552605824,0.25852622129611336,70,5384,1 + f,True,2219.5942943287846,-4415.188588657569,-4336.094346201675
cue_target,P6,group[T.experimental]:f2,-0.024189599438589168,0.029304206939692885,-0.8254650770236023,0.40910760172840543,70,5384,1 + f,True,2219.5942943287846,-4415.188588657569,-4336.094346201675
cue_target,P6,mean_trial_difficulty,0.057142717991036145,0.02675675994856403,2.135636680258921,0.032709039214556784,70,5384,1 + f,True,2219.5942943287846,-4415.188588657569,-4336.094346201675
cue_target,P7,Intercept,1.2908282782101683,0.04223951544396723,30.55973215229031,4.198750459724547e-205,70,5388,1 + f + f2,True,1614.0800198426223,-3198.1600396852446,-3099.2810966222905
cue_target,P7,group[T.experimental],-0.0549116142175437,0.05686129494841806,-0.9657116368411409,0.33418849490376823,70,5388,1 + f + f2,True,1614.0800198426223,-3198.1600396852446,-3099.2810966222905
cue_target,P7,half[T.second],0.026100725570911195,0.004742404164062254,5.503690674173542,3.7192187152970375e-08,70,5388,1 + f + f2,True,1614.0800198426223,-3198.1600396852446,-3099.2810966222905
cue_target,P7,f,-0.022357757327553823,0.013457255198653807,-1.66139060287646,0.09663502387776551,70,5388,1 + f + f2,True,1614.0800198426223,-3198.1600396852446,-3099.2810966222905
cue_target,P7,group[T.experimental]:f,0.033643720526105585,0.018873887013938592,1.782553879932591,0.07465895307769559,70,5388,1 + f + f2,True,1614.0800198426223,-3198.1600396852446,-3099.2810966222905
cue_target,P7,f2,-0.01572546177116194,0.035341707758037855,-0.444954779175476,0.6563524341460512,70,5388,1 + f + f2,True,1614.0800198426223,-3198.1600396852446,-3099.2810966222905
cue_target,P7,group[T.experimental]:f2,-0.05394792415248553,0.04992320187640769,-1.080618272162143,0.2798669511750108,70,5388,1 + f + f2,True,1614.0800198426223,-3198.1600396852446,-3099.2810966222905
cue_target,P7,mean_trial_difficulty,0.058907327050488484,0.029918401156954974,1.9689329901505985,0.04896078656632181,70,5388,1 + f + f2,True,1614.0800198426223,-3198.1600396852446,-3099.2810966222905
cue_target,P8,Intercept,1.275804492068578,0.04341489682130378,29.386330164961674,8.2111399253294e-190,70,5389,1 + f + f2,True,1720.9100014888681,-3411.8200029777363,-3312.938276208734
cue_target,P8,group[T.experimental],-0.020858510921894297,0.05863438987159237,-0.35573851740546525,0.722036396740777,70,5389,1 + f + f2,True,1720.9100014888681,-3411.8200029777363,-3312.938276208734
cue_target,P8,half[T.second],0.03013166608750373,0.00463834072845593,6.496216610963453,8.236504375495356e-11,70,5389,1 + f + f2,True,1720.9100014888681,-3411.8200029777363,-3312.938276208734
cue_target,P8,f,-0.02532477065388623,0.014223828380647235,-1.7804468653701417,0.07500285777828304,70,5389,1 + f + f2,True,1720.9100014888681,-3411.8200029777363,-3312.938276208734
cue_target,P8,group[T.experimental]:f,0.015531036674692902,0.01995658184156435,0.7782413239899534,0.436426759362295,70,5389,1 + f + f2,True,1720.9100014888681,-3411.8200029777363,-3312.938276208734
cue_target,P8,f2,-0.012356645587838175,0.0262975950957644,-0.4698773991629519,0.6384426123363531,70,5389,1 + f + f2,True,1720.9100014888681,-3411.8200029777363,-3312.938276208734
cue_target,P8,group[T.experimental]:f2,-0.04417975479706923,0.03750183109045326,-1.1780692705513238,0.23876899159910803,70,5389,1 + f + f2,True,1720.9100014888681,-3411.8200029777363,-3312.938276208734
cue_target,P8,mean_trial_difficulty,0.05825293342232505,0.02933970467486271,1.9854642051743023,0.047092848769108374,70,5389,1 + f + f2,True,1720.9100014888681,-3411.8200029777363,-3312.938276208734
cue_target,PO10,Intercept,1.1827379879265418,0.04660259623758159,25.379229558304093,4.276640192250009e-142,70,5353,1 + f + f2,True,1029.24947812549,-2028.49895625098,-1929.7177697950792
cue_target,PO10,group[T.experimental],0.05851848469583844,0.06269942741747281,0.9333176889511874,0.3506559646996754,70,5353,1 + f + f2,True,1029.24947812549,-2028.49895625098,-1929.7177697950792
cue_target,PO10,half[T.second],0.012014802716618835,0.005288999073947708,2.2716590698230146,0.02310711013646428,70,5353,1 + f + f2,True,1029.24947812549,-2028.49895625098,-1929.7177697950792
cue_target,PO10,f,-0.018729989634723512,0.017160873255062124,-1.0914356953949607,0.27508121284438847,70,5353,1 + f + f2,True,1029.24947812549,-2028.49895625098,-1929.7177697950792
cue_target,PO10,group[T.experimental]:f,0.0275005011272156,0.024100445752386138,1.1410785265037195,0.253837246385198,70,5353,1 + f + f2,True,1029.24947812549,-2028.49895625098,-1929.7177697950792
cue_target,PO10,f2,0.06307275722661893,0.04318358319560963,1.460572573167837,0.14413277764957444,70,5353,1 + f + f2,True,1029.24947812549,-2028.49895625098,-1929.7177697950792
cue_target,PO10,group[T.experimental]:f2,-0.07840211016242571,0.06107001157776132,-1.2838070296187054,0.1992094833472713,70,5353,1 + f + f2,True,1029.24947812549,-2028.49895625098,-1929.7177697950792
cue_target,PO10,mean_trial_difficulty,0.06784939267578544,0.033328000658200505,2.035807469269561,0.041769692116838036,70,5353,1 + f + f2,True,1029.24947812549,-2028.49895625098,-1929.7177697950792
cue_target,PO3,Intercept,1.366167329436568,0.04208888320449614,32.45910144013104,4.030152465097631e-231,70,5370,1 + f + f2,True,2373.4090576848866,-4716.818115369773,-4617.989367557229
cue_target,PO3,group[T.experimental],-0.026236085635297324,0.0571424546168024,-0.45913473285732387,0.6461374159933135,70,5370,1 + f + f2,True,2373.4090576848866,-4716.818115369773,-4617.989367557229
cue_target,PO3,half[T.second],0.02418694993056535,0.004112379521028532,5.881497514245972,4.0657105511038975e-09,70,5370,1 + f + f2,True,2373.4090576848866,-4716.818115369773,-4617.989367557229
cue_target,PO3,f,-0.0165331583953887,0.009995231364647299,-1.6541046217164883,0.09810625721475356,70,5370,1 + f + f2,True,2373.4090576848866,-4716.818115369773,-4617.989367557229
cue_target,PO3,group[T.experimental]:f,0.0026462309299120773,0.014074259282000264,0.18801919709525128,0.8508616024469867,70,5370,1 + f + f2,True,2373.4090576848866,-4716.818115369773,-4617.989367557229
cue_target,PO3,f2,-0.036060383117304445,0.021614314293501947,-1.668356563508726,0.09524496552566661,70,5370,1 + f + f2,True,2373.4090576848866,-4716.818115369773,-4617.989367557229
cue_target,PO3,group[T.experimental]:f2,0.03171560088958057,0.030969914444557628,1.0240777689702008,0.3057985438254732,70,5370,1 + f + f2,True,2373.4090576848866,-4716.818115369773,-4617.989367557229
cue_target,PO3,mean_trial_difficulty,0.08624897076114346,0.0260699753337609,3.3083641107036303,0.0009384271421945268,70,5370,1 + f + f2,True,2373.4090576848866,-4716.818115369773,-4617.989367557229
cue_target,PO4,Intercept,1.3832432764024987,0.03821236710905171,36.198837733735616,6.349747114017069e-287,70,5368,1 + f,True,2396.517374530875,-4769.03474906175,-4689.976220917932
cue_target,PO4,group[T.experimental],-0.020293678719867203,0.05158610924117296,-0.3933942493121772,0.6940283163812782,70,5368,1 + f,True,2396.517374530875,-4769.03474906175,-4689.976220917932
cue_target,PO4,half[T.second],0.01625910193331233,0.004099283534886024,3.966327724087131,7.298848756077681e-05,70,5368,1 + f,True,2396.517374530875,-4769.03474906175,-4689.976220917932
cue_target,PO4,f,0.0026008261944034895,0.009468571986319528,0.27467987761631213,0.7835621920594247,70,5368,1 + f,True,2396.517374530875,-4769.03474906175,-4689.976220917932
cue_target,PO4,group[T.experimental]:f,-0.01592621259231259,0.013338050123066502,-1.1940435404999852,0.23246093669594592,70,5368,1 + f,True,2396.517374530875,-4769.03474906175,-4689.976220917932
cue_target,PO4,f2,0.0027751559887940376,0.019795765343670724,0.14018937588999736,0.8885103658225291,70,5368,1 + f,True,2396.517374530875,-4769.03474906175,-4689.976220917932
cue_target,PO4,group[T.experimental]:f2,-0.0057135263586722725,0.02842911073559807,-0.20097450151748744,0.8407185121112069,70,5368,1 + f,True,2396.517374530875,-4769.03474906175,-4689.976220917932
cue_target,PO4,mean_trial_difficulty,0.09653405707217683,0.02599937803412462,3.7129371689382054,0.00020486776079128418,70,5368,1 + f,True,2396.517374530875,-4769.03474906175,-4689.976220917932
cue_target,PO7,Intercept,1.2880106728645258,0.047141491680619665,27.32222988595076,2.3094401949568115e-164,70,5368,1 + f + f2,True,1735.8452508178016,-3441.690501635603,-3342.8673414558302
cue_target,PO7,group[T.experimental],-0.046376317590485695,0.06399295519101042,-0.7247097348771999,0.4686301216787324,70,5368,1 + f + f2,True,1735.8452508178016,-3441.690501635603,-3342.8673414558302
cue_target,PO7,half[T.second],0.03042532312874415,0.004633610128490369,6.5662242366206,5.160708407345285e-11,70,5368,1 + f + f2,True,1735.8452508178016,-3441.690501635603,-3342.8673414558302
cue_target,PO7,f,-0.02475831703040222,0.012759028882634929,-1.9404546582771949,0.05232445946996323,70,5368,1 + f + f2,True,1735.8452508178016,-3441.690501635603,-3342.8673414558302
cue_target,PO7,group[T.experimental]:f,0.025309963119906135,0.01789482294737905,1.4143734863614918,0.15725227061752878,70,5368,1 + f + f2,True,1735.8452508178016,-3441.690501635603,-3342.8673414558302
cue_target,PO7,f2,-0.026851896980074688,0.03079159463686399,-0.8720528214517134,0.38317956212094983,70,5368,1 + f + f2,True,1735.8452508178016,-3441.690501635603,-3342.8673414558302
cue_target,PO7,group[T.experimental]:f2,0.0011690281465964276,0.04354529902823591,0.026846253733115926,0.9785823613533836,70,5368,1 + f + f2,True,1735.8452508178016,-3441.690501635603,-3342.8673414558302
cue_target,PO7,mean_trial_difficulty,0.07688474783788332,0.029291966588555762,2.6247724817466453,0.008670688422450664,70,5368,1 + f + f2,True,1735.8452508178016,-3441.690501635603,-3342.8673414558302
cue_target,PO8,Intercept,1.282420175467396,0.05488152453216451,23.36706544505348,9.244053191785227e-121,70,5386,1 + f,True,1841.842742770994,-3659.685485541988,-3580.586786261529
cue_target,PO8,group[T.experimental],-0.005575414224188231,0.07509825467332665,-0.07424159520671927,0.9408181489659858,70,5386,1 + f,True,1841.842742770994,-3659.685485541988,-3580.586786261529
cue_target,PO8,half[T.second],0.02348654809652679,0.004526706631596169,5.188440517128269,2.1206247614644672e-07,70,5386,1 + f,True,1841.842742770994,-3659.685485541988,-3580.586786261529
cue_target,PO8,f,-0.012905631255824739,0.010829746906001681,-1.1916835515955257,0.23338534995550886,70,5386,1 + f,True,1841.842742770994,-3659.685485541988,-3580.586786261529
cue_target,PO8,group[T.experimental]:f,0.011796390998554144,0.015225403067677593,0.7747834948026441,0.43846760383262606,70,5386,1 + f,True,1841.842742770994,-3659.685485541988,-3580.586786261529
cue_target,PO8,f2,0.023344869575320552,0.021910947007574122,1.0654432036758044,0.2866754146552071,70,5386,1 + f,True,1841.842742770994,-3659.685485541988,-3580.586786261529
cue_target,PO8,group[T.experimental]:f2,-0.03968891153919023,0.03142773789887104,-1.2628624964005428,0.20663860000643808,70,5386,1 + f,True,1841.842742770994,-3659.685485541988,-3580.586786261529
cue_target,PO8,mean_trial_difficulty,0.09046330646235821,0.02868706376202619,3.153452971443764,0.0016135122405308315,70,5386,1 + f,True,1841.842742770994,-3659.685485541988,-3580.586786261529
cue_target,PO9,Intercept,1.2704826825237363,0.049400142514748155,25.718198730791926,7.31593005498846e-146,70,5345,1 + f + f2,True,1039.790881450048,-2049.581762900096,-1950.8230105482087
cue_target,PO9,group[T.experimental],-0.08705756301465342,0.0667415086823631,-1.3043990873652362,0.19209754620629094,70,5345,1 + f + f2,True,1039.790881450048,-2049.581762900096,-1950.8230105482087
cue_target,PO9,half[T.second],0.016072011683377928,0.005278602175053235,3.0447476718996804,0.0023287559895977367,70,5345,1 + f + f2,True,1039.790881450048,-2049.581762900096,-1950.8230105482087
cue_target,PO9,f,-0.02100125473082312,0.01548856303070763,-1.3559201514811947,0.17512457508618928,70,5345,1 + f + f2,True,1039.790881450048,-2049.581762900096,-1950.8230105482087
cue_target,PO9,group[T.experimental]:f,0.028349034230878062,0.021749446686538863,1.3034370317302741,0.19242560072263726,70,5345,1 + f + f2,True,1039.790881450048,-2049.581762900096,-1950.8230105482087
cue_target,PO9,f2,-0.02762756497321092,0.042039391646518785,-0.6571827966853729,0.5110633858751347,70,5345,1 + f + f2,True,1039.790881450048,-2049.581762900096,-1950.8230105482087
cue_target,PO9,group[T.experimental]:f2,0.025145869131372366,0.05937834445596115,0.42348552088753805,0.6719410603475644,70,5345,1 + f + f2,True,1039.790881450048,-2049.581762900096,-1950.8230105482087
cue_target,PO9,mean_trial_difficulty,0.07059666405426564,0.0332573408041282,2.122739291455995,0.03377570454670498,70,5345,1 + f + f2,True,1039.790881450048,-2049.581762900096,-1950.8230105482087
cue_target,POz,Intercept,1.4267733360710115,0.052839353891670875,27.00209656227298,1.3964492653958832e-160,70,5382,1 + f,True,2548.7081420964496,-5073.416284192899,-4994.326500217457
cue_target,POz,group[T.experimental],-0.03082534695694791,0.07254784705481482,-0.4248967847889031,0.6709119186010774,70,5382,1 + f,True,2548.7081420964496,-5073.416284192899,-4994.326500217457
cue_target,POz,half[T.second],0.014300596430667476,0.003957209203893479,3.6138085438083962,0.0003017319039200441,70,5382,1 + f,True,2548.7081420964496,-5073.416284192899,-4994.326500217457
cue_target,POz,f,-0.005280696643101274,0.01175101668342742,-0.44938210755403785,0.6531560362672562,70,5382,1 + f,True,2548.7081420964496,-5073.416284192899,-4994.326500217457
cue_target,POz,group[T.experimental]:f,-0.008966402160456785,0.01648943263008137,-0.5437665662370663,0.5866021187373367,70,5382,1 + f,True,2548.7081420964496,-5073.416284192899,-4994.326500217457
cue_target,POz,f2,-0.0035913326206962345,0.019337533165510613,-0.18571823975467266,0.8526657239057769,70,5382,1 + f,True,2548.7081420964496,-5073.416284192899,-4994.326500217457
cue_target,POz,group[T.experimental]:f2,0.0008732519905785963,0.027713011823835627,0.03151054082932707,0.9748623859541413,70,5382,1 + f,True,2548.7081420964496,-5073.416284192899,-4994.326500217457
cue_target,POz,mean_trial_difficulty,0.09354684772479635,0.02506547643981872,3.7320993259154225,0.0001898905926897656,70,5382,1 + f,True,2548.7081420964496,-5073.416284192899,-4994.326500217457
cue_target,Pz,Intercept,1.4989905400871488,0.052283656785814314,28.670346189210264,8.941102791113579e-181,70,5391,1 + f + f2,True,2593.3829619495555,-5156.765923899111,-5057.878631267336
cue_target,Pz,group[T.experimental],-0.06331616519113398,0.07178326657602335,-0.8820463070467525,0.37775176612213146,70,5391,1 + f + f2,True,2593.3829619495555,-5156.765923899111,-5057.878631267336
cue_target,Pz,half[T.second],0.011141327871606523,0.003930464348649975,2.8346085559670104,0.004588186667803995,70,5391,1 + f + f2,True,2593.3829619495555,-5156.765923899111,-5057.878631267336
cue_target,Pz,f,-0.006332976133927381,0.012372692375267585,-0.5118510944785708,0.6087552277672341,70,5391,1 + f + f2,True,2593.3829619495555,-5156.765923899111,-5057.878631267336
cue_target,Pz,group[T.experimental]:f,-0.002552196197824568,0.0173039605976547,-0.1474920255060267,0.8827436736194028,70,5391,1 + f + f2,True,2593.3829619495555,-5156.765923899111,-5057.878631267336
cue_target,Pz,f2,0.016078524063580846,0.02303985423557891,0.6978570219750719,0.4852666143441765,70,5391,1 + f + f2,True,2593.3829619495555,-5156.765923899111,-5057.878631267336
cue_target,Pz,group[T.experimental]:f2,-0.08187656373855831,0.033032108727286534,-2.4786962411189717,0.013186355113925298,70,5391,1 + f + f2,True,2593.3829619495555,-5156.765923899111,-5057.878631267336
cue_target,Pz,mean_trial_difficulty,0.08201945635473809,0.02481998174298198,3.3045735973568817,0.0009512099763465531,70,5391,1 + f + f2,True,2593.3829619495555,-5156.765923899111,-5057.878631267336
cue_target,T7,Intercept,1.3115296549890239,0.04478826459160769,29.282886196818062,1.7131401792346295e-188,70,5378,1 + f + f2,True,1135.7208610916641,-2241.4417221833282,-2142.590644630896
cue_target,T7,group[T.experimental],-0.06368162931632422,0.06017152033617761,-1.0583350555301856,0.2899027163722403,70,5378,1 + f + f2,True,1135.7208610916641,-2241.4417221833282,-2142.590644630896
cue_target,T7,half[T.second],0.009315178965423375,0.005166593593949194,1.8029633637785554,0.07139396855820299,70,5378,1 + f + f2,True,1135.7208610916641,-2241.4417221833282,-2142.590644630896
cue_target,T7,f,0.004291700400257858,0.018252419538121466,0.2351304927707989,0.8141074522401047,70,5378,1 + f + f2,True,1135.7208610916641,-2241.4417221833282,-2142.590644630896
cue_target,T7,group[T.experimental]:f,-0.006593288630123723,0.025534420431254368,-0.2582117987707869,0.7962434525148316,70,5378,1 + f + f2,True,1135.7208610916641,-2241.4417221833282,-2142.590644630896
cue_target,T7,f2,-0.0312743695496032,0.04419290814876764,-0.707678468326265,0.4791449515430696,70,5378,1 + f + f2,True,1135.7208610916641,-2241.4417221833282,-2142.590644630896
cue_target,T7,group[T.experimental]:f2,-0.07282455002124277,0.062262847694653435,-1.1696308909349207,0.24214954040251402,70,5378,1 + f + f2,True,1135.7208610916641,-2241.4417221833282,-2142.590644630896
cue_target,T7,mean_trial_difficulty,0.07864841207607172,0.03256438516499573,2.4151664979264793,0.01572801834621138,70,5378,1 + f + f2,True,1135.7208610916641,-2241.4417221833282,-2142.590644630896
cue_target,T8,Intercept,1.2891787493350377,0.039699719189953554,32.47324604908738,2.5450442233657733e-231,70,5385,1 + f + f2,True,1421.2608130259505,-2812.521626051901,-2713.651037208044
cue_target,T8,group[T.experimental],-0.09089972630210957,0.05300659278242305,-1.71487585846589,0.08636798966729428,70,5385,1 + f + f2,True,1421.2608130259505,-2812.521626051901,-2713.651037208044
cue_target,T8,half[T.second],0.022305753400789573,0.004913195815063195,4.539968330267469,5.626267836870453e-06,70,5385,1 + f + f2,True,1421.2608130259505,-2812.521626051901,-2713.651037208044
cue_target,T8,f,-0.012421018267288596,0.015505253273532799,-0.8010845129818719,0.42308272129249813,70,5385,1 + f + f2,True,1421.2608130259505,-2812.521626051901,-2713.651037208044
cue_target,T8,group[T.experimental]:f,0.012607442421877335,0.02172184449228503,0.5804038614840068,0.5616423017144114,70,5385,1 + f + f2,True,1421.2608130259505,-2812.521626051901,-2713.651037208044
cue_target,T8,f2,-0.04558764237855052,0.025832574565527545,-1.764734763966781,0.07760835306980164,70,5385,1 + f + f2,True,1421.2608130259505,-2812.521626051901,-2713.651037208044
cue_target,T8,group[T.experimental]:f2,0.028914234812793572,0.03694043754411283,0.782725834751289,0.4337881278472199,70,5385,1 + f + f2,True,1421.2608130259505,-2812.521626051901,-2713.651037208044
cue_target,T8,mean_trial_difficulty,0.04142801377040178,0.031098334485618422,1.3321618168831635,0.18280702064869048,70,5385,1 + f + f2,True,1421.2608130259505,-2812.521626051901,-2713.651037208044
cue_target,TP10,Intercept,1.2800832785642808,0.04333396596578416,29.5399520915075,8.839898003545495e-192,70,5379,1 + f + f2,True,749.1987482542208,-1468.3974965084417,-1369.5436300743431
cue_target,TP10,group[T.experimental],-0.0047436887985774,0.05764137366466452,-0.08229659525767669,0.9344108618290505,70,5379,1 + f + f2,True,749.1987482542208,-1468.3974965084417,-1369.5436300743431
cue_target,TP10,half[T.second],0.02172126961779747,0.005581489486214807,3.891661835329938,9.955994634520118e-05,70,5379,1 + f + f2,True,749.1987482542208,-1468.3974965084417,-1369.5436300743431
cue_target,TP10,f,-0.011878992050498877,0.016097039242353943,-0.7379613027992941,0.46053796482796716,70,5379,1 + f + f2,True,749.1987482542208,-1468.3974965084417,-1369.5436300743431
cue_target,TP10,group[T.experimental]:f,0.012084795914123297,0.022612247984238363,0.5344358474463433,0.5930400230581783,70,5379,1 + f + f2,True,749.1987482542208,-1468.3974965084417,-1369.5436300743431
cue_target,TP10,f2,-0.02467485873311335,0.031233819389875572,-0.7900045276278858,0.4295251241630933,70,5379,1 + f + f2,True,749.1987482542208,-1468.3974965084417,-1369.5436300743431
cue_target,TP10,group[T.experimental]:f2,-0.0024290436617142716,0.04462217830007015,-0.05443579301260721,0.9565879624185321,70,5379,1 + f + f2,True,749.1987482542208,-1468.3974965084417,-1369.5436300743431
cue_target,TP10,mean_trial_difficulty,0.019004686721794003,0.03531520878835058,0.538144538113649,0.5904772662734661,70,5379,1 + f + f2,True,749.1987482542208,-1468.3974965084417,-1369.5436300743431
cue_target,TP7,Intercept,1.2925718647553133,0.038092953357673334,33.932046502635934,2.244618601009918e-252,70,5387,1 + f + f2,True,1155.8618201813697,-2281.7236403627394,-2182.8474815225313
cue_target,TP7,group[T.experimental],-0.0568177133022399,0.05042983330146603,-1.1266686717480814,0.2598825927490058,70,5387,1 + f + f2,True,1155.8618201813697,-2281.7236403627394,-2182.8474815225313
cue_target,TP7,half[T.second],0.016468723034948087,0.005156493360844399,3.1937834265438205,0.0014042141975726908,70,5387,1 + f + f2,True,1155.8618201813697,-2281.7236403627394,-2182.8474815225313
cue_target,TP7,f,-0.0073814119063234295,0.018840514569272566,-0.3917839865351632,0.6952178280130576,70,5387,1 + f + f2,True,1155.8618201813697,-2281.7236403627394,-2182.8474815225313
cue_target,TP7,group[T.experimental]:f,0.016855754450124032,0.02634913800026405,0.639708002969779,0.522362451553578,70,5387,1 + f + f2,True,1155.8618201813697,-2281.7236403627394,-2182.8474815225313
cue_target,TP7,f2,-0.029716060897569195,0.04382030976199347,-0.6781344326174237,0.49768646060160115,70,5387,1 + f + f2,True,1155.8618201813697,-2281.7236403627394,-2182.8474815225313
cue_target,TP7,group[T.experimental]:f2,-0.06864916035353949,0.061768227443223786,-1.1113992289424288,0.2663965440826166,70,5387,1 + f + f2,True,1155.8618201813697,-2281.7236403627394,-2182.8474815225313
cue_target,TP7,mean_trial_difficulty,0.04701026535873624,0.03248295286936648,1.447228814073426,0.14783284894773135,70,5387,1 + f + f2,True,1155.8618201813697,-2281.7236403627394,-2182.8474815225313
cue_target,TP8,Intercept,1.2805369156137534,0.04092502805857103,31.28982376703752,6.41831889791924e-215,70,5394,1 + f + f2,True,1489.6682775021036,-2949.336555004207,-2850.440917448712
cue_target,TP8,group[T.experimental],-0.06394233331474147,0.054847652036765795,-1.1658171487793,0.24368838223182232,70,5394,1 + f + f2,True,1489.6682775021036,-2949.336555004207,-2850.440917448712
cue_target,TP8,half[T.second],0.02350178647875313,0.004845987821351521,4.849741135378793,1.2362270201945182e-06,70,5394,1 + f + f2,True,1489.6682775021036,-2949.336555004207,-2850.440917448712
cue_target,TP8,f,-0.02056403421515487,0.016000931209346692,-1.2851773403752098,0.19873032005861813,70,5394,1 + f + f2,True,1489.6682775021036,-2949.336555004207,-2850.440917448712
cue_target,TP8,group[T.experimental]:f,0.020285623978158994,0.022412566577543338,0.9051004447872797,0.36541217652447977,70,5394,1 + f + f2,True,1489.6682775021036,-2949.336555004207,-2850.440917448712
cue_target,TP8,f2,-0.056952160399359096,0.026283734561848408,-2.1668214714824727,0.030248469581592878,70,5394,1 + f + f2,True,1489.6682775021036,-2949.336555004207,-2850.440917448712
cue_target,TP8,group[T.experimental]:f2,0.016528949930312262,0.03739470042941882,0.44201316605036245,0.6584796785894317,70,5394,1 + f + f2,True,1489.6682775021036,-2949.336555004207,-2850.440917448712
cue_target,TP8,mean_trial_difficulty,0.029517205089067834,0.030679833000255022,0.9621044902305197,0.3359971188016124,70,5394,1 + f + f2,True,1489.6682775021036,-2949.336555004207,-2850.440917448712
cue_target,TP9,Intercept,1.3436903093252628,0.037866008787665245,35.48539580339839,8.257508021308295e-276,70,5386,1 + f + f2,True,1073.5453676867473,-2117.0907353734947,-2018.2173612729216
cue_target,TP9,group[T.experimental],-0.05722862548240094,0.04998766723298836,-1.1448548942214702,0.252269271342232,70,5386,1 + f + f2,True,1073.5453676867473,-2117.0907353734947,-2018.2173612729216
cue_target,TP9,half[T.second],0.0074683644975058645,0.0052479661672668885,1.423096921639521,0.15470806063233,70,5386,1 + f + f2,True,1073.5453676867473,-2117.0907353734947,-2018.2173612729216
cue_target,TP9,f,-0.006257165501887532,0.01721737924913909,-0.36342148310407957,0.7162900560600438,70,5386,1 + f + f2,True,1073.5453676867473,-2117.0907353734947,-2018.2173612729216
cue_target,TP9,group[T.experimental]:f,0.02472000593793751,0.024102680516298835,1.025612314000562,0.30507436077563976,70,5386,1 + f + f2,True,1073.5453676867473,-2117.0907353734947,-2018.2173612729216
cue_target,TP9,f2,-0.025875119100863417,0.042053316564048926,-0.6152931852938293,0.5383611172087566,70,5386,1 + f + f2,True,1073.5453676867473,-2117.0907353734947,-2018.2173612729216
cue_target,TP9,group[T.experimental]:f2,-0.03418703360903923,0.05932348471685343,-0.5762816154885606,0.5644248472635984,70,5386,1 + f + f2,True,1073.5453676867473,-2117.0907353734947,-2018.2173612729216
cue_target,TP9,mean_trial_difficulty,0.049743036366848,0.03309916078162702,1.5028488696444475,0.13287802055424408,70,5386,1 + f + f2,True,1073.5453676867473,-2117.0907353734947,-2018.2173612729216
pre_cue,AF3,Intercept,1.4235108469371611,0.04067747138545483,34.9950672559792,2.67413357864827e-268,70,5387,1 + f + f2,True,1886.760063175021,-3743.520126350042,-3644.643967509834
pre_cue,AF3,group[T.experimental],-0.07527629865490393,0.054793095056667324,-1.373828190888884,0.16949502701957364,70,5387,1 + f + f2,True,1886.760063175021,-3743.520126350042,-3644.643967509834
pre_cue,AF3,half[T.second],-0.006955610980823155,0.004512991830192601,-1.5412416513340574,0.12325798386751145,70,5387,1 + f + f2,True,1886.760063175021,-3743.520126350042,-3644.643967509834
pre_cue,AF3,f,-0.00967140437254702,0.010545405856737002,-0.9171201662540452,0.35907967472750935,70,5387,1 + f + f2,True,1886.760063175021,-3743.520126350042,-3644.643967509834
pre_cue,AF3,group[T.experimental]:f,1.4962501352351391e-06,0.014828998571103905,0.00010090028184039098,0.9999194932230755,70,5387,1 + f + f2,True,1886.760063175021,-3743.520126350042,-3644.643967509834
pre_cue,AF3,f2,-0.033332176980850156,0.028363336139878445,-1.1751853454920484,0.2399205718193126,70,5387,1 + f + f2,True,1886.760063175021,-3743.520126350042,-3644.643967509834
pre_cue,AF3,group[T.experimental]:f2,0.01168150869106646,0.04022738883766952,0.2903869485092635,0.7715202273325701,70,5387,1 + f + f2,True,1886.760063175021,-3743.520126350042,-3644.643967509834
pre_cue,AF3,mean_trial_difficulty,0.050140648297630964,0.028555517877824853,1.755900506240453,0.07910539852757162,70,5387,1 + f + f2,True,1886.760063175021,-3743.520126350042,-3644.643967509834
pre_cue,AF4,Intercept,1.4128221661057236,0.03593870842223355,39.31199055644633,0.0,70,5391,1 + f + f2,True,1994.4542885490337,-3958.9085770980673,-3860.0212844662924
pre_cue,AF4,group[T.experimental],-0.071122809252168,0.04800855025424878,-1.481461299612429,0.13848369029267502,70,5391,1 + f + f2,True,1994.4542885490337,-3958.9085770980673,-3860.0212844662924
pre_cue,AF4,half[T.second],-0.0039395467403019946,0.004426252813069978,-0.890041058809198,0.3734438397523373,70,5391,1 + f + f2,True,1994.4542885490337,-3958.9085770980673,-3860.0212844662924
pre_cue,AF4,f,-0.011447275120921738,0.010863651583253251,-1.0537225934756749,0.29200994174527695,70,5391,1 + f + f2,True,1994.4542885490337,-3958.9085770980673,-3860.0212844662924
pre_cue,AF4,group[T.experimental]:f,0.0018199302471661161,0.015240417024612743,0.11941472757779475,0.9049467938636101,70,5391,1 + f + f2,True,1994.4542885490337,-3958.9085770980673,-3860.0212844662924
pre_cue,AF4,f2,-0.053693581926901955,0.0286968226239308,-1.8710636585294256,0.0613362580186389,70,5391,1 + f + f2,True,1994.4542885490337,-3958.9085770980673,-3860.0212844662924
